TmStamp,GHI,DNI,DHI,DNI_extra,amb_temp,sol_azi,sol_zen,albedo,Measured POA,airmass,Hour
2021-05-10 11:06:00-07:00,1009.018798828125,957.5725708007812,97.45881652832031,1338.992128782401,22.65999984741211,140.2580340146684,21.32431414144355,0.18376648426055908,1021.603515625,1.0729943194831393,11.0
2021-05-10 11:07:00-07:00,1009.2262573242188,956.4406127929688,98.22312927246094,1338.992128782401,22.969999313354492,140.80735401044836,21.19410463820732,0.1840224415063858,1022.68310546875,1.0720478791394044,11.0
2021-05-10 11:08:00-07:00,1009.7239990234375,955.7168579101562,98.71730041503906,1338.992128782401,22.68000030517578,141.36263149253347,21.065412508384966,0.18390822410583496,1023.79638671875,1.0711195290737283,11.0
2021-05-10 11:09:00-07:00,1009.3237915039062,954.4778442382812,98.91401672363281,1338.992128782401,22.469999313354492,141.92390461544858,20.938278382575945,0.18369941413402557,1024.2801513671875,1.0702092837764374,11.0
2021-05-10 11:10:00-07:00,1008.426025390625,952.7567749023438,98.88849639892578,1338.992128782401,22.329999923706055,142.49120883093423,20.812731093724153,0.18368954956531525,1023.4313354492188,1.0693170707254038,11.0
2021-05-10 11:11:00-07:00,1008.6785278320312,952.5687866210938,98.64141082763672,1338.992128782401,22.510000228881836,143.06457670955018,20.688804257384646,0.18371041119098663,1024.2406005859375,1.0684428502367804,11.0
2021-05-10 11:12:00-07:00,1009.484619140625,952.4692993164062,99.75800323486328,1338.992128782401,22.850000381469727,143.64403775253328,20.566524722593485,0.18386392295360565,1025.408203125,1.0675865338212887,11.0
2021-05-10 11:13:00-07:00,1009.9253540039062,952.0437622070312,101.1217269897461,1338.992128782401,23.31999969482422,144.22961819897603,20.445921908622623,0.18388138711452484,1025.6522216796875,1.0667480507592042,11.0
2021-05-10 11:14:00-07:00,1010.9710693359375,951.4374389648438,100.37688446044922,1338.992128782401,23.459999084472656,144.82134083483203,20.327018392380722,0.18392319977283478,1026.5643310546875,1.0659272828692719,11.0
2021-05-10 11:15:00-07:00,1013.337890625,953.5578002929688,100.76830291748047,1338.992128782401,23.34000015258789,145.41922478708403,20.209846016587022,0.18384087085723877,1029.6734619140625,1.0651241763455586,11.0
2021-05-10 11:16:00-07:00,1013.4617309570312,952.8258056640625,100.50357055664062,1338.992128782401,23.510000228881836,146.02328532581788,20.094444728237406,0.18370157480239868,1029.5826416015625,1.0643387317898023,11.0
2021-05-10 11:17:00-07:00,1013.8591918945312,951.7343139648438,101.79656219482422,1338.992128782401,23.530000686645508,146.63353406956844,19.98083822881867,0.18351022899150848,1030.8736572265625,1.0635708384970306,11.0
2021-05-10 11:18:00-07:00,1015.3121337890625,952.394775390625,100.99543762207031,1338.992128782401,23.469999313354492,147.2499771361786,19.869059130744944,0.1834295243024826,1032.4832763671875,1.062820446731978,11.0
2021-05-10 11:19:00-07:00,1016.9382934570312,952.9039306640625,99.6937484741211,1338.992128782401,23.209999084472656,147.87261739437997,19.759136910759125,0.18346504867076874,1034.2467041015625,1.0620874857997793,11.0
2021-05-10 11:20:00-07:00,1017.5487060546875,953.413818359375,99.58159637451172,1338.992128782401,23.270000457763672,148.50145261510477,19.651111622734263,0.18341131508350372,1036.203125,1.061371955464931,11.0
2021-05-10 11:21:00-07:00,1018.1748657226562,953.5239868164062,99.44087982177734,1338.992128782401,23.290000915527344,149.1364756743663,19.545009214924917,0.18328873813152313,1037.3006591796875,1.0606737619656013,11.0
2021-05-10 11:22:00-07:00,1018.9864501953125,953.6442260742188,99.88707733154297,1338.992128782401,23.260000228881836,149.7776743439141,19.440861448340456,0.18337030708789825,1038.5128173828125,1.0599928510560408,11.0
2021-05-10 11:23:00-07:00,1019.2990112304688,953.4727783203125,100.78227996826172,1338.992128782401,22.8700008392334,150.42503108376656,19.33869543150942,0.18360985815525055,1039.35888671875,1.0593291391885808,11.0
2021-05-10 11:24:00-07:00,1019.0462036132812,953.1870727539062,100.87191009521484,1338.992128782401,22.559999465942383,151.07852284340134,19.238550225604882,0.1838935762643814,1040.4583740234375,1.0586826215161589,11.0
2021-05-10 11:25:00-07:00,1020.4650268554688,954.245849609375,100.46934509277344,1338.992128782401,22.780000686645508,151.73812085467603,19.140464963011397,0.18417590856552124,1041.5648193359375,1.0580532937103961,11.0
2021-05-10 11:26:00-07:00,1021.623046875,954.3344116210938,99.80836486816406,1338.992128782401,23.1200008392334,152.40379044145914,19.044465185073946,0.18448227643966675,1042.1766357421875,1.057441065354823,11.0
2021-05-10 11:27:00-07:00,1023.2980346679688,955.1593627929688,100.27574157714844,1338.992128782401,23.219999313354492,153.07549082923674,18.95057733400168,0.18463915586471558,1044.4588623046875,1.056845854362735,11.0
2021-05-10 11:28:00-07:00,1024.1121826171875,955.6898193359375,100.49445343017578,1338.992128782401,23.579999923706055,153.75317496281582,18.858841120517,0.18467330932617188,1046.9146728515625,1.056267664691887,11.0
2021-05-10 11:29:00-07:00,1025.2056884765625,956.5647583007812,100.30806732177734,1338.992128782401,24.0,154.4367897914674,18.769285201927744,0.1847173124551773,1047.610107421875,1.0557064321670229,11.0
2021-05-10 11:30:00-07:00,1024.8800048828125,956.076171875,100.69878387451172,1338.992128782401,23.84000015258789,155.12627427199857,18.68193169334269,0.18474149703979492,1046.8680419921875,1.0551620547136213,11.0
2021-05-10 11:31:00-07:00,1026.31982421875,957.5780029296875,99.50768280029297,1338.992128782401,23.530000686645508,155.82156195774542,18.59681863962622,0.18490202724933624,1048.2225341796875,1.0546345325467745,11.0
2021-05-10 11:32:00-07:00,1026.8570556640625,957.4886474609375,98.47615051269531,1338.992128782401,23.200000762939453,156.52257903233146,18.513979274284836,0.18496304750442505,1048.6029052734375,1.0541238381797127,11.0
2021-05-10 11:33:00-07:00,1027.3717041015625,957.5252685546875,99.25668334960938,1338.992128782401,23.209999084472656,157.22924463642732,18.433449977159384,0.18497908115386963,1050.63720703125,1.053629966147197,11.0
2021-05-10 11:34:00-07:00,1028.1456298828125,957.275146484375,99.32561492919922,1338.992128782401,23.489999771118164,157.94147075284695,18.35526027789392,0.1850745528936386,1051.08154296875,1.0531528719239922,11.0
2021-05-10 11:35:00-07:00,1029.7694091796875,958.380615234375,99.70921325683594,1338.992128782401,23.5,158.6591621140326,18.279432374679274,0.1852247714996338,1052.7974853515625,1.052692470301155,11.0
2021-05-10 11:36:00-07:00,1029.7530517578125,957.5983276367188,100.04967498779297,1338.992128782401,23.65999984741211,159.3822161137996,18.206002378736812,0.18541936576366425,1053.69970703125,1.0522487647153913,11.0
2021-05-10 11:37:00-07:00,1029.129150390625,956.493408203125,100.64579772949219,1338.992128782401,23.950000762939453,160.11052275077964,18.134999343362182,0.1856599599123001,1053.7147216796875,1.0518217196324258,11.0
2021-05-10 11:38:00-07:00,1028.5303955078125,955.4923706054688,101.21549224853516,1338.992128782401,24.020000457763672,160.84396458495235,18.06644699563448,0.18575431406497955,1051.7801513671875,1.0514112721165565,11.0
2021-05-10 11:39:00-07:00,1028.1910400390625,955.0245971679688,100.60301971435547,1338.992128782401,23.719999313354492,161.5824167152091,18.00037149239563,0.18572048842906952,1052.52978515625,1.0510173788667871,11.0
2021-05-10 11:40:00-07:00,1029.2999267578125,955.9354248046875,100.90367889404297,1338.992128782401,23.690000534057617,162.32574728575878,17.93680981251599,0.1856897473335266,1053.8272705078125,1.05064006580079,11.0
2021-05-10 11:41:00-07:00,1029.5899658203125,955.6807861328125,100.91378784179688,1338.992128782401,23.770000457763672,163.07381550485434,17.87578670016603,0.1858339160680771,1054.0123291015625,1.0502792909333045,11.0
2021-05-10 11:42:00-07:00,1029.771728515625,956.0226440429688,101.00521850585938,1338.992128782401,23.690000534057617,163.82647468901337,17.817324500422586,0.18586105108261108,1055.3067626953125,1.0499350038760837,11.0
2021-05-10 11:43:00-07:00,1030.5762939453125,956.8055419921875,101.00487518310547,1338.992128782401,23.459999084472656,164.58357034394953,17.761448906634442,0.18576015532016754,1056.5565185546875,1.0496071799423285,11.0
2021-05-10 11:44:00-07:00,1030.4163818359375,956.6276245117188,100.44950866699219,1338.992128782401,23.3799991607666,165.34494075812427,17.70818895109082,0.18581759929656982,1056.0418701171875,1.049295819916323,11.0
2021-05-10 11:45:00-07:00,1029.697509765625,956.1310424804688,102.03651428222656,1338.992128782401,23.09000015258789,166.11041713290638,17.657563308412236,0.18601180613040924,1056.018798828125,1.0490008702692437,11.0
2021-05-10 11:46:00-07:00,1030.30810546875,956.2992553710938,100.8341064453125,1338.992128782401,23.059999465942383,166.87982372489432,17.609601647902878,0.1861160397529602,1056.318115234375,1.0487223481555905,11.0
2021-05-10 11:47:00-07:00,1028.943603515625,954.4058837890625,102.16498565673828,1338.992128782401,23.489999771118164,167.6529780290441,17.564328753350622,0.18631215393543243,1055.2957763671875,1.0484602488009869,11.0
2021-05-10 11:48:00-07:00,1028.616943359375,953.663818359375,102.78905487060547,1338.992128782401,24.219999313354492,168.4296909816776,17.52176322116354,0.18634425103664398,1053.7086181640625,1.0482145386534576,11.0
2021-05-10 11:49:00-07:00,1028.4464111328125,953.778564453125,102.94645690917969,1338.992128782401,24.049999237060547,169.20976719002647,17.48190802810481,0.1863928586244583,1053.2159423828125,1.0479851018373678,11.0
2021-05-10 11:50:00-07:00,1027.4718017578125,952.7671508789062,101.95603942871094,1338.992128782401,24.1200008392334,169.9930051955431,17.444798109593975,0.18630146980285645,1052.93115234375,1.0477720142691789,11.0
2021-05-10 11:51:00-07:00,1025.9642333984375,950.7616577148438,102.34016418457031,1338.992128782401,24.270000457763672,170.77919827658627,17.41044884364412,0.18623660504817963,1051.3160400390625,1.0475752467810553,11.0
2021-05-10 11:52:00-07:00,1027.66259765625,952.2258911132812,101.49220275878906,1338.992128782401,24.079999923706055,171.56813265213054,17.378870882994818,0.1862086057662964,1052.8370361328125,1.0473947513164001,11.0
2021-05-10 11:53:00-07:00,1028.2529296875,952.9276123046875,101.13546752929688,1338.992128782401,23.950000762939453,172.3595909766891,17.350085081951548,0.18612033128738403,1053.9261474609375,1.047230546380133,11.0
2021-05-10 11:54:00-07:00,1027.461181640625,952.0598754882812,101.26749420166016,1338.992128782401,24.15999984741211,173.15335058814458,17.32410935950155,0.18610455095767975,1054.2159423828125,1.047082641876193,11.0
2021-05-10 11:55:00-07:00,1028.20263671875,953.2650146484375,101.93627166748047,1338.992128782401,24.3799991607666,173.94918441834443,17.300951818646794,0.18616090714931488,1054.8153076171875,1.0469510003439833,11.0
2021-05-10 11:56:00-07:00,1028.970458984375,953.4860229492188,101.37755584716797,1338.992128782401,24.3799991607666,174.7468613831669,17.280620678425336,0.18613898754119873,1055.7254638671875,1.0468355938396698,11.0
2021-05-10 11:57:00-07:00,1029.1195068359375,953.7903442382812,102.47892761230469,1338.992128782401,24.280000686645508,175.54614680661678,17.26312768130903,0.1859978884458542,1056.4383544921875,1.0467364232985312,11.0
2021-05-10 11:58:00-07:00,1028.572021484375,953.508056640625,102.60621643066406,1338.992128782401,24.239999771118164,176.34680285435684,17.248483743950842,0.1859877109527588,1055.724609375,1.0466534938840837,11.0
2021-05-10 11:59:00-07:00,1028.2825927734375,953.239990234375,102.9498062133789,1338.992128782401,24.280000686645508,177.14858898322302,17.236696446167628,0.18611407279968262,1055.0185546875,1.0465868009114472,11.0
2021-05-10 12:00:00-07:00,1028.808837890625,952.9253540039062,103.0030288696289,1338.992128782401,24.149999618530273,177.9512624105687,17.227768218099072,0.1861022263765335,1054.543701171875,1.04653631975821,12.0
2021-05-10 12:01:00-07:00,1030.4183349609375,952.7844848632812,103.92475128173828,1338.992128782401,24.479999542236328,178.75457858052516,17.221712257414012,0.18594597280025482,1056.456298828125,1.0465020959261524,12.0
2021-05-10 12:02:00-07:00,1027.3631591796875,951.4761352539062,102.74990844726562,1338.992128782401,24.469999313354492,179.55829219254906,17.218520524528287,0.18600885570049286,1053.29443359375,1.0464840642000188,12.0
2021-05-10 12:03:00-07:00,1027.7396240234375,952.3765869140625,101.73128509521484,1338.992128782401,24.389999389648438,180.36215553383974,17.21819835897675,0.18592004477977753,1053.8841552734375,1.046482244337302,12.0
2021-05-10 12:04:00-07:00,1027.1962890625,952.8484497070312,101.4400863647461,1338.992128782401,24.170000076293945,181.165922205931,17.220744935752265,0.1858115792274475,1054.697509765625,1.0464966306248478,12.0
2021-05-10 12:05:00-07:00,1028.4752197265625,953.23046875,102.82186889648438,1338.992128782401,23.8799991607666,181.96934547044424,17.226159919116697,0.1859893649816513,1055.264404296875,1.0465272294792891,12.0
2021-05-10 12:06:00-07:00,1031.6209716796875,955.3831176757812,103.6499252319336,1338.992128782401,23.600000381469727,182.77217927348156,17.234441674095777,0.18618297576904297,1057.2230224609375,1.0465740493348634,12.0
